Applied at,Amount,Age,Gender,Industry,Marital status,External Rating,Education level,Location,applicant_id
12.08.2022 10:59,9300.0,28,Жінка,Security,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,aeef1c3160553681db0c3e558dcab031
12.08.2022 11:00,6000.0,23,Чоловік,E-commerce,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,31a48ff8ee49906b299371f17a6ed987
12.08.2022 11:01,9000.0,32,Жінка,Retail,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,4d07a405ab80eb7fa47015b1a50bbd6e
12.08.2022 11:02,2100.0,30,Чоловік,Adtech / Advertising,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,e52efb452aea456542130afa332a1008
12.08.2022 11:16,6000.0,29,Чоловік,Blockchain,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,0017b7c26b5eec339b8a75dc781756dd
12.08.2022 11:17,2100.0,24,Жінка,Інша,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",,e41f7c32a4788b2a3b25c7a4bfe8ce9c
12.08.2022 11:17,21000.0,30,Чоловік,Fintech / Banking,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,0fa158253ce02d5ce5807eb0858d7e86
12.08.2022 11:18,8250.0,34,Чоловік,Embedded,Single,12.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,4f206b51d88a609d771e854849d1b5a0
12.08.2022 11:23,8700.0,30,Жінка,Medtech / Healthcare,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,2e763ef241556b198a62d09e400320c9
12.08.2022 11:24,2400.0,24,Чоловік,GameDev,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,b738620381f33029f09d8d1314ab6ef8
12.08.2022 11:25,22200.0,29,Чоловік,Cloud Computing,Married,6.0,Середня,Тернопіль чи область,68489b6e233c522f39ed93b356ec4c43
12.08.2022 11:27,3600.0,30,Жінка,Інша,Married,0.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,da6a2473c086499a58f8e5a571473c95
12.08.2022 11:29,3000.0,32,Чоловік,Gambling,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,8cc9103863d769dc81913e60e2d1aad8
12.08.2022 11:29,1200.0,20,Чоловік,Інша,Married,0.0,Ще студент вишу,Львів чи область,ff43e8ab66798e1db4a0ef01eea97411
12.08.2022 11:29,,19,Жінка,AR/VR,Other,2.0,Ще студент вишу,,4468a499e275b96988b2c7c7fbfc545b
12.08.2022 11:32,3900.0,30,Жінка,Embedded,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,f8c850985b2acfba839c6e99b401cf6a
12.08.2022 11:32,10500.0,20,Чоловік,Big Data,Single,3.0,Ще студент вишу,Київ чи область,06d21f1db82b5594bf2bffc6b0fe2960
12.08.2022 11:34,1500.0,37,Чоловік,E-commerce,Other,0.0,Дві вищі,Полтава чи область,092bd576919642c4073c2d5794dcff07
12.08.2022 11:34,15000.0,33,Чоловік,Insurance,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,3693f6b1d4beedc3f56f6f1704feb38e
12.08.2022 11:35,10800.0,38,Чоловік,Інша,Married,6.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,0c6602bd196465eea0bb4f6c82ef18cc
12.08.2022 11:37,4500.0,40,Жінка,Fintech / Banking,Other,15.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,27202c005d5139ffe27661e7b0aede78
12.08.2022 11:39,21900.0,30,Чоловік,Insurance,Married,11.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,a6d765776d4bc626de6571768f19b8c2
12.08.2022 11:39,3600.0,22,Чоловік,Fintech / Banking,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,28c83b622a40e1f56873b2988ade2109
12.08.2022 11:40,12600.0,37,Чоловік,Gambling,Single,3.0,Дві вищі,,7b07c02fbae260f55fe00551dbc240e8
12.08.2022 11:42,16200.0,25,Чоловік,Retail,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,99ea80b531efaebd0a108deb0ea612f3
12.08.2022 11:42,1350.0,19,Чоловік,E-commerce,Married,3.0,Ще студент вишу,Львів чи область,c19ec7d3fbcc8a772abcd586d8822df8
12.08.2022 11:42,6000.0,21,Чоловік,E-commerce,Single,1.0,Ще студент вишу,Івано-Франківськ чи область,af1b877d61e8165e5d75bd64a3f184c6
12.08.2022 11:43,600.0,25,Чоловік,Adtech / Advertising,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,3b05d0e6bdd632e3d68d8fde5e207cce
12.08.2022 11:45,16500.0,33,Чоловік,Gambling,Single,10.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,e4d2557967e56130dc1f7daffb573d41
12.08.2022 11:46,10500.0,30,Чоловік,Agriculture,Other,2.0,Середня,,ea3586ec700d5185743eb5a4d6505324
12.08.2022 11:47,3900.0,32,Чоловік,Fintech / Banking,Other,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,ad64977750c5c22656ecf5d7b54c24c1
12.08.2022 11:47,4500.0,22,Чоловік,Big Data,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,b298fb0edcb70c9f02fc6cf54efdcf3c
12.08.2022 11:48,15000.0,31,Чоловік,Data Science,Single,9.0,"Вища (бакалавр, спеціаліст, магістр)",,1fd9527d6942535da287f871825c4e0e
12.08.2022 11:48,12000.0,28,Жінка,E-commerce,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",Вінниця чи область,06b4416491e78bb28e4fad5f8a980742
12.08.2022 11:50,5400.0,34,Чоловік,E-commerce,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,bfc4f0e996351754aea1b8c9099b104b
12.08.2022 11:51,10200.0,29,Чоловік,E-commerce,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,8fc93cce8c847d3d05bf31f3e4ee3ad4
12.08.2022 11:54,1512.0,23,Жінка,Agriculture,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,b784f6fe236e088d434aaf938ca3d0e0
12.08.2022 11:54,13800.0,30,Чоловік,Automotive,Married,9.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,60705898525070ec6d1410102aa155fe
12.08.2022 11:54,16950.0,24,Чоловік,Edtech / Education,Single,4.0,Середня,Львів чи область,06e8bf5556e2510cd78a96b75234ff4f
12.08.2022 11:56,3600.0,25,Жінка,Gambling,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,0a213217842ad8dc6b3393144b7ea598
12.08.2022 11:57,1500.0,22,Чоловік,Retail,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,37f40668643c0b769453df5a58d9783e
12.08.2022 11:57,4350.0,29,Чоловік,Blockchain,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,08eab2822cd1c790dc9a9a3dc10509dd
12.08.2022 11:57,3510.0,26,Жінка,Big Data,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,f4ec0a91f78df2153895deb040258973
12.08.2022 11:58,10500.0,33,Чоловік,Gambling,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,c1495397103aad481944aad63149338b
12.08.2022 11:58,12000.0,30,Чоловік,E-commerce,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Харків чи область,4d7650fc0c58a6640400dced0bd32d61
12.08.2022 11:58,9300.0,35,Чоловік,Fintech / Banking,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Рівне чи область,c27706e7353fff7682f3fbbf2442101a
12.08.2022 11:59,10500.0,22,Чоловік,Edtech / Education,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Луцьк чи Волинська область,341d81185ebe7fd592b99477bc2fc27b
12.08.2022 12:00,9000.0,25,Чоловік,Gambling,Single,6.0,"Вища (бакалавр, спеціаліст, магістр)",,e6401f004e07588e00eff934827988dd
12.08.2022 12:00,5100.0,24,Жінка,Machine Learning,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",,0d5629fe4469a19c2b26b18af925ca34
12.08.2022 12:01,2400.0,25,Жінка,Big Data,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,bfcbc8bfc5e894e1c684a8023087e17c
12.08.2022 12:03,7500.0,26,Жінка,Fintech / Banking,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,e781aa6d27e2c0a04a21c9b011806373
12.08.2022 12:03,21600.0,30,Чоловік,Automotive,Single,10.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,3f5b581aaa4a26ca8565f36c130eee4b
12.08.2022 12:03,2205.0,22,Жінка,Hardware,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,2a1899ce3f3a9f0174ca896a28ebcfef
12.08.2022 12:03,2400.0,30,Чоловік,Gambling,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,60801e3aa2ad2f6ee57a45150708dde4
12.08.2022 12:04,5700.0,28,Чоловік,Gambling,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Вінниця чи область,18eb5fd0fe457843724225781afcb10b
12.08.2022 12:04,7236.0,25,Чоловік,Edtech / Education,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Полтава чи область,abb76ccaa7c4624ab57e52f776e0e6dc
12.08.2022 12:04,2700.0,29,Жінка,Інша,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",,34dac7cc2707577b261ebdeb409b2897
12.08.2022 12:04,12000.0,32,Жінка,E-commerce,Married,8.0,"Вища (бакалавр, спеціаліст, магістр)",,c4be490411b4016cd436d3a853f8e8f7
12.08.2022 12:04,8100.0,29,Чоловік,Retail,Single,3.0,Середня,Київ чи область,9671e2a30639bafd901788be4e88997e
12.08.2022 12:04,2100.0,33,Чоловік,Fintech / Banking,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,28dc58f49399aeff8892ba9d8b7f2e8c
12.08.2022 12:05,5100.0,33,Чоловік,Fintech / Banking,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Запоріжжя чи область,1163a95270c0e211a271af5e8eb15a50
12.08.2022 12:05,12300.0,34,Жінка,Manufacturing,Married,7.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,50625aa23b9dc7415342037fd0356961
12.08.2022 12:05,1500.0,28,Чоловік,Security,Single,0.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,970b8c6be0ed7e723d0986027847fda2
12.08.2022 12:05,5700.0,25,Чоловік,GameDev,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Чернівці чи область,1917f3efb8963b834fa23afc8c407503
12.08.2022 12:05,24300.0,27,Чоловік,Security,Other,8.0,"Вища (бакалавр, спеціаліст, магістр)",,831b019f86e1f0d3b797179eced93212
12.08.2022 12:05,1800.0,32,Чоловік,GameDev,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,ed8b36d2d050fd0fa65e71a9b080bbea
12.08.2022 12:05,15600.0,27,Жінка,Fintech / Banking,Other,6.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,9db764419c6273b4272f07cae8aef6c8
12.08.2022 12:05,10500.0,22,Чоловік,Fintech / Banking,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Чернівці чи область,c894df3455c160f657720734853739bc
12.08.2022 12:05,11700.0,27,Чоловік,E-commerce,Single,7.0,Середня спеціальна,Київ чи область,1000e6469ed82b0832fa26b362860015
12.08.2022 12:06,25800.0,33,Чоловік,Big Data,Married,7.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,653d21f1cd644d7297473fdb64435106
12.08.2022 12:06,12450.0,23,Чоловік,Media,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,9cf4139ed07559fc26615a1f985f7043
12.08.2022 12:06,9000.0,33,Чоловік,Інша,Single,7.0,"Вища (бакалавр, спеціаліст, магістр)",Хмельницький чи область,df1493fce8f335bb03e05bf3bdfe02ac
12.08.2022 12:06,9000.0,32,Жінка,E-commerce,Married,6.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,5ec9845b4bb9582281a47d84b47ef0fe
12.08.2022 12:06,3000.0,33,Чоловік,Mobile,Other,1.0,"Вища (бакалавр, спеціаліст, магістр)",Житомир чи область,1576c5c80ca9925903048b7a78b0cb3a
12.08.2022 12:06,5400.0,42,Жінка,Telecom,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",,50f6be62f70049fd3bbcabf8dd51ac09
12.08.2022 12:06,900.0,27,Чоловік,Fintech / Banking,Married,0.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,1dd888f318852245e35021e0da600c50
12.08.2022 12:06,14400.0,37,Чоловік,Fintech / Banking,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",,ab15fc7a00f5633e035f1eb211f401aa
12.08.2022 12:07,15300.0,30,Жінка,Machine Learning,Other,10.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,f69c56d09b39f66b9ea36d99e3e42916
12.08.2022 12:07,5100.0,19,Чоловік,Dating,Married,3.0,Середня,Київ чи область,ba63cd17f33fca9b1be9783de458a4e5
12.08.2022 12:07,2400.0,27,Жінка,Dating,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,95852335e046b827ffc90293219e63b5
12.08.2022 12:07,11400.0,26,Чоловік,Adtech / Advertising,Single,3.0,Середня спеціальна,Полтава чи область,6749088d288d00a06ad9795b1d32c71b
12.08.2022 12:07,5100.0,25,Чоловік,Automotive,Married,3.0,Дві вищі,Чернівці чи область,2f740985ac41c788aec1b83f2ebe1869
12.08.2022 12:07,1800.0,20,Жінка,Інша,Single,3.0,Ще студент вишу,Дніпро чи область,725c66cd0a4682395ec13cc764a5a3c7
12.08.2022 12:07,5700.0,39,Чоловік,E-commerce,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Тернопіль чи область,400452b346067d6b9faa74a7beeb6f5e
12.08.2022 12:07,4500.0,30,Чоловік,ERP,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,bf80c521c134a9c88393da708d5e2ef0
12.08.2022 12:07,2730.0,22,Жінка,Telecom,Married,1.0,Ще студент вишу,Івано-Франківськ чи область,68a0087907780b3d1ee03f839c56ce20
12.08.2022 12:07,3150.0,31,Чоловік,Telecom,Single,6.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,8f1863f408db1204f8649165984340b8
12.08.2022 12:07,10500.0,23,Чоловік,Medtech / Healthcare,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,cdc9b48fda17d1074d2d3b4761491645
12.08.2022 12:07,11400.0,27,Жінка,Medtech / Healthcare,Other,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,f05f4a17fa8cf10a3cc797291450997d
12.08.2022 12:07,4800.0,30,Жінка,E-commerce,Single,5.0,Дві вищі,,d6ef94edc42532be1f26f7e7d23c366d
12.08.2022 12:08,13050.0,34,Чоловік,Logistics,Single,1.0,Середня,Київ чи область,8c59f01b89b4e58dac8086769a5dc37d
12.08.2022 12:08,9600.0,32,Чоловік,Fintech / Banking,Married,7.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,8da69412675621393b606fed0615754f
12.08.2022 12:08,4200.0,20,Чоловік,Machine Learning,Married,1.0,Ще студент вишу,Івано-Франківськ чи область,c8b6a1309284a90c54e727e45075ec31
12.08.2022 12:08,4350.0,26,Чоловік,Automotive,Single,4.0,Дві вищі,Одеса чи область,e89a75215dc8d2011ee8ac8dab45bd4e
12.08.2022 12:08,990.0,19,Чоловік,Logistics,Married,3.0,Ще студент вишу,Львів чи область,3e9eb2f725b20e016a9262dcbf83d28f
12.08.2022 12:08,5100.0,26,Жінка,Telecom,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,87e102e476a699cf1ef4d0f2ab4af8ee
12.08.2022 12:08,3000.0,35,Чоловік,Real Estate,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Ужгород чи Закарпатська область,4ba7f6bf61cba934bd78628a2aa45d0c
12.08.2022 12:08,2775.0,24,Чоловік,Manufacturing,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Вінниця чи область,e080c0a0ab91abc22f0689a4dda9ed15
12.08.2022 12:08,17700.0,41,Чоловік,Fintech / Banking,Married,15.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,8e7222aea3651a9a76423bec3095bdf9
12.08.2022 12:08,8700.0,35,Жінка,Edtech / Education,Married,1.0,Дві вищі,Київ чи область,059b60a09ea6c84c91baaa4596c50de8
12.08.2022 12:09,3600.0,19,Чоловік,E-commerce,Single,0.0,Ще студент вишу,Дніпро чи область,fd3b45ad7248f4eba9779a09db085609
12.08.2022 12:09,4200.0,20,Жінка,Mobile,Single,1.0,Ще студент вишу,,958ef60d011245722e98e6664f8cb237
12.08.2022 12:09,5010.0,25,Жінка,Інша,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,80dbebf0a11eb4bf18e363435f2f1114
12.08.2022 12:09,10500.0,38,Чоловік,Media,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,da06ff5075bf628af12f4e8334bbf216
12.08.2022 12:09,9000.0,27,Чоловік,GameDev,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,d9d9e8dc3b846cf70438885eba6ff2d6
12.08.2022 12:09,20100.0,28,Чоловік,High Load Systems,Married,7.0,"Вища (бакалавр, спеціаліст, магістр)",,57f40651a22c55df88b67fe2030f89db
12.08.2022 12:09,5400.0,33,Чоловік,Adtech / Advertising,Single,8.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,32f222fe27a99a29d86fa587a75746a7
12.08.2022 12:09,6300.0,27,Чоловік,Media,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,92ebbe113adc062cb3efe3eea3133176
12.08.2022 12:10,13500.0,30,Чоловік,Edtech / Education,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",,2f1296180ced1e17c260a36154c3b28c
12.08.2022 12:10,2550.0,30,Чоловік,Edtech / Education,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Житомир чи область,87459f0b4e82c1788520e77d1c0925a6
12.08.2022 12:10,7800.0,29,Чоловік,Інша,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",,ad93192e8006ff8239531253fb299acb
12.08.2022 12:10,3600.0,22,Чоловік,Інша,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,58b4cce1acc965799086a765bee2a253
12.08.2022 12:10,6675.0,21,Чоловік,ERP,Married,2.0,Ще студент вишу,Львів чи область,88731c91d969af54e6d29dc06309c071
12.08.2022 12:10,5700.0,23,Чоловік,Retail,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",,b4c5f22d66c30c97de3a76b8558f3903
12.08.2022 12:11,1800.0,27,Чоловік,Public services / Government,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Івано-Франківськ чи область,7060c2e8faa9c70dea679b2a57a7c67a
12.08.2022 12:11,2400.0,26,Чоловік,Big Data,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Тернопіль чи область,daa4b6467658686ff27755982ee4f3d6
12.08.2022 12:11,16350.0,32,Чоловік,GameDev,Married,6.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,808b46f03758b293a157921a6cbc056e
12.08.2022 12:12,9600.0,22,Чоловік,Medtech / Healthcare,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Харків чи область,d84f16c5e537d56d167a39b50e99bf5f
12.08.2022 12:12,15600.0,24,Чоловік,Інша,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,b0c8e212fa6dedc68c117db2c9bb4901
12.08.2022 12:12,12000.0,28,Чоловік,Hardware,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,adfc5b3a4f9aaabb350ab8d04b9f639f
12.08.2022 12:12,19650.0,38,Чоловік,Cloud Computing,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,588d14de314af3eaae260ca0501b3f62
12.08.2022 12:12,14100.0,29,Чоловік,Інша,Married,7.0,"Вища (бакалавр, спеціаліст, магістр)",Вінниця чи область,9b9327d940c208f0333cacfc377b3d51
12.08.2022 12:12,7200.0,26,Чоловік,E-commerce,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,201739ba2ba1eeb583b6dcc46759b4e3
12.08.2022 12:12,12900.0,43,Жінка,Internet of Things,Married,15.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,3c29cf8bb0e0bd672fde6f30f0c0884d
12.08.2022 12:12,6600.0,29,Чоловік,Інша,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,c2188e00b337b77c5b9b17b669451e49
12.08.2022 12:12,6270.0,28,Чоловік,Cloud Computing,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,7524272e6ed79a743cd4ed0f1be2152b
12.08.2022 12:13,10800.0,30,Чоловік,Edtech / Education,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,8fef62b752112b3d91e00cd5283fafdf
12.08.2022 12:13,7200.0,26,Чоловік,Інша,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Суми чи область,f72bdb51bad068b67b1a2718a24cf66c
12.08.2022 12:13,1500.0,29,Чоловік,Adtech / Advertising,Married,0.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,ba416473fe9d52a52cc0dd0f394e994a
12.08.2022 12:13,5700.0,31,Чоловік,Gambling,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,4d49b03381f1ac2a13b5a6766669750f
12.08.2022 12:13,1500.0,28,Чоловік,Automotive,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Житомир чи область,8449e3c56cfe108974443534954e9426
12.08.2022 12:14,2700.0,34,Чоловік,Medtech / Healthcare,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,b068194ccd8a95a03d21105dec44686e
12.08.2022 12:14,3900.0,38,Чоловік,Mobile,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Житомир чи область,640d2bffe551b26327085f976ec19fe9
12.08.2022 12:14,11100.0,31,Чоловік,Fintech / Banking,Married,3.0,Середня спеціальна,Львів чи область,ea30f82a98ced847345fc5ce181525ad
12.08.2022 12:14,2850.0,33,Чоловік,Інша,Single,0.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,2a5d153ab6031f415bd6230edc994299
12.08.2022 12:14,4500.0,30,Чоловік,Medtech / Healthcare,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,bf811e8a16ab729ec052d411e8a559d2
12.08.2022 12:15,19050.0,27,Чоловік,E-commerce,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Хмельницький чи область,bb132634778c3fbee5dc4f2ebc2319f0
12.08.2022 12:15,4140.0,40,Чоловік,E-commerce,Single,3.0,Дві вищі,Ужгород чи Закарпатська область,1ae25c60ea0bb063b6460f086acf63ac
12.08.2022 12:15,9300.0,37,Чоловік,E-commerce,Married,10.0,"Вища (бакалавр, спеціаліст, магістр)",Івано-Франківськ чи область,8631a3ad15acc77ebf41706831b8b7e4
12.08.2022 12:15,16500.0,35,Чоловік,Cloud Computing,Married,14.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,352632d61b290a0ea4294369d1683e14
12.08.2022 12:15,12000.0,23,Чоловік,AR/VR,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,860c43a7cfe6199a060a55a809d731c9
12.08.2022 12:15,3420.0,27,Жінка,Інша,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",,61677ca9d3f3721fdb40fe8044fa2c82
12.08.2022 12:16,2430.0,19,Чоловік,Fintech / Banking,Married,0.0,Ще студент вишу,Львів чи область,20255a10eedb6835580ba891c5d15592
12.08.2022 12:16,3900.0,26,Жінка,Adtech / Advertising,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Ужгород чи Закарпатська область,e74b5ff3807faa5f654ad9b435f20a92
12.08.2022 12:16,9900.0,31,Чоловік,Cloud Computing,Married,7.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,ed538f0eca2a9a2d86012da3a09dbe56
12.08.2022 12:16,11100.0,34,Чоловік,Інша,Single,6.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,a6b782987c5c580c51356ed95fab76cc
12.08.2022 12:17,6600.0,28,Чоловік,Blockchain,Other,5.0,Середня спеціальна,Київ чи область,cd97c3030e561196f8f60803bb2aef11
12.08.2022 12:17,7500.0,30,Чоловік,Retail,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,28aef15033e69c413c64432dc0297243
12.08.2022 12:17,3150.0,36,Чоловік,Fintech / Banking,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,2854cd8916289a339c3d36f4898a7661
12.08.2022 12:18,2700.0,25,Жінка,Gambling,Married,1.0,Дві вищі,Вінниця чи область,64f62891b5b8481db2025d0b681371ab
12.08.2022 12:18,4500.0,22,Чоловік,Medtech / Healthcare,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Чернівці чи область,13aef4865600a618bad45ec87ff30382
12.08.2022 12:18,24000.0,36,Чоловік,Adtech / Advertising,Single,15.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,c8d4cae455a37fce869b8ef9180f7580
12.08.2022 12:18,2400.0,36,Жінка,Інша,Single,0.0,"Вища (бакалавр, спеціаліст, магістр)",,379cb625ae9848cde1d325838e2f7fef
12.08.2022 12:18,2400.0,21,Чоловік,Cloud Computing,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Полтава чи область,ec592de22537820e23706e26116cc4ef
12.08.2022 12:19,9300.0,31,Чоловік,Travel,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Запоріжжя чи область,a87fa6787c1a0371a8dc17d200084854
12.08.2022 12:19,12000.0,30,Чоловік,E-commerce,Single,9.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,16610ea987ce1365dbab1c40f49754bc
12.08.2022 12:19,12600.0,38,Чоловік,Medtech / Healthcare,Other,,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,efac0e55c89fd2fd308b5b0c169cbb41
12.08.2022 12:20,9600.0,29,Чоловік,Automotive,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,9f5865400001a8010b91efdcb5833309
12.08.2022 12:20,6300.0,29,Чоловік,Adtech / Advertising,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,aafaa98a612621b411440f548efe80ae
12.08.2022 12:20,1800.0,23,Чоловік,Medtech / Healthcare,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,659ae63f1c1c1565751c71f2f5047ef4
12.08.2022 12:20,3300.0,34,Чоловік,Інша,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,68b32b5df042530854f37ea2421a6e19
12.08.2022 12:20,2550.0,22,Чоловік,Fintech / Banking,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",,8aa5d37cbb7fdc01098559c7397d066d
